graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond)
arc130,130,845,11,9651
arc130,130,845,10,9125
arc130,130,845,11,3226
arc130,130,845,10,4265
arc130,130,845,11,3213
arc130,130,845,11,3257
arc130,130,845,10,4447
arc130,130,845,11,3367
arc130,130,845,11,3414
arc130,130,845,11,3431
arc130,130,845,11,3327
arc130,130,845,10,4787
arc130,130,845,11,3160
arc130,130,845,11,3297
arc130,130,845,10,4806
arc130,130,845,10,4100
arc130,130,845,11,3524
arc130,130,845,11,3359
arc130,130,845,11,3542
arc130,130,845,11,3386
arc130,130,845,11,3438
arc130,130,845,11,3391
arc130,130,845,11,3183
arc130,130,845,11,3402
arc130,130,845,11,3205
arc130,130,845,11,3443
arc130,130,845,11,3378
arc130,130,845,11,3305
arc130,130,845,11,3134
arc130,130,845,11,3505
