graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond)
saylr3,1000,2375,1059,480146
saylr3,1000,2375,1056,662024
saylr3,1000,2375,1057,541321
saylr3,1000,2375,1056,636536
saylr3,1000,2375,1068,503242
saylr3,1000,2375,1060,609090
saylr3,1000,2375,1056,609778
saylr3,1000,2375,1052,630266
saylr3,1000,2375,1054,581318
saylr3,1000,2375,1061,648513
saylr3,1000,2375,1065,528789
saylr3,1000,2375,1051,527219
saylr3,1000,2375,1051,561010
saylr3,1000,2375,1054,656820
saylr3,1000,2375,1063,482732
saylr3,1000,2375,1093,288096
saylr3,1000,2375,1051,552826
saylr3,1000,2375,1055,608171
saylr3,1000,2375,1061,618737
saylr3,1000,2375,1057,507423
saylr3,1000,2375,1063,507948
saylr3,1000,2375,1053,605104
saylr3,1000,2375,1060,539605
saylr3,1000,2375,1056,634927
saylr3,1000,2375,1039,683295
saylr3,1000,2375,1063,497631
saylr3,1000,2375,1072,478941
saylr3,1000,2375,1049,682904
saylr3,1000,2375,1070,487067
saylr3,1000,2375,1066,561736
