graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond)
can_24,24,68,8,1042
pores_1,30,103,8,2320
ibm32,32,90,13,963
bcspwr01,39,46,23,1655
bcsstk01,48,176,13,2103
bcspwr02,49,59,27,3007
curtis54,54,124,20,2305
will57,57,127,18,2605
impcol_b,59,281,18,2753
dwt_59,59,104,28,2418
can_61,61,248,15,7571
bfw62b,62,140,30,3008
bfw62a,62,200,22,2859
can_62,62,78,36,2506
bcsstk02,66,2145,2,12424
dwt_66,66,127,29,3136
dwt_72,72,75,46,3345
can_73,73,152,34,9994
steam3,80,424,14,6034
ash85,85,219,32,4918
dwt_87,87,227,30,15016
can_96,96,336,25,6440
nos4,100,247,44,6671
gent113,113,549,45,8779
gre_115,115,267,51,18981
bcspwr03,118,179,62,7804
arc130,130,715,7,24845
lns_131,131,275,66,10395
west0132,132,404,46,21194
bcsstk04,132,1758,17,22043
impcol_c,137,352,45,11422
bcsstk22,138,279,65,12075
can_144,144,576,24,23228
bcsstk05,153,1135,29,23717
can_161,161,608,42,30379
dwt_162,162,510,55,16780
west0167,167,489,57,26966
mcca,180,1680,65,34933
fs_183_1,183,701,44,24355
gre_185,185,650,65,35308
can_187,187,652,51,30686
dwt_193,193,1650,27,39758
will199,199,660,67,23484
impcol_a,207,557,83,32856
dwt_209,209,767,62,27836
gre_216a,216,660,86,30013
dwt_221,221,704,66,31048
impcol_e,225,1187,52,42329
can_229,229,774,75,31769
dwt_234,234,300,117,28705
nos1,237,390,141,31185
saylr1,238,445,122,31960
steam1,240,1761,42,61843
dwt_245,245,608,111,34539
can_256,256,1330,42,65596
nnc261,261,794,112,57206
lshp_265,265,744,100,51385
can_268,268,1407,40,55564
bcspwr04,274,669,119,44112
ash292,292,958,89,54750
can_292,292,1124,66,57108
dwt_310,310,1069,95,63141
gre_343,343,1092,134,76887
dwt_361,361,1296,110,88014
str_200,363,3049,130,139295
dwt_419,419,1572,129,123264
bcsstm07,420,3416,86,176573
bcsstk06,420,3720,84,201837
impcol_d,425,1267,156,115453
hor_131,434,2138,112,163090
bcspwr05,443,590,246,106916
can_445,445,1682,126,139214
nos5,468,2352,133,151702
west0479,479,1889,166,151531
bcsstk20,485,1325,191,141968
mbeaflw,492,41686,8,1514680
mbeacxc,492,41686,8,1309937
mbeause,492,36209,3,1175558
494_bus,494,586,290,136294
dwt_503,503,2762,117,213284
lns_511,511,1425,232,169854
gre_512,512,1680,195,175103
pores_3,532,1850,195,191226
fs_541_1,541,2466,2,296291
dwt_592,592,2256,164,232703
steam2,600,6580,72,414216
west0655,655,2841,220,301141
662_bus,662,906,351,243561
shl_200,663,1720,177,263173
nnc666,666,2148,278,265079
fs_680_1,680,1464,337,254439
685_bus,685,1282,320,271220
can_715,715,2975,157,383884
nos7,729,1944,300,353007
fs_760_1,760,3518,226,419619
mcfe,765,15358,90,928909
bcsstk19,817,3018,258,519382
bp_1600,822,4809,232,488623
bp_1000,822,4635,246,515783
bp_800,822,4518,250,460186
bp_200,822,3788,278,430226
bp_1400,822,4760,242,467664
bp_400,822,4015,271,431947
bp_600,822,4157,264,524764
bp_0,822,3260,311,500997
bp_1200,822,4698,235,492111
can_838,838,4586,181,619884
dwt_878,878,3285,262,581142
orsirr_2,886,2542,349,569661
gr_30_30,900,3422,265,703145
dwt_918,918,3233,240,605225
jagmesh1,936,2664,356,584674
nos2,957,1590,580,570768
nos3,960,7442,151,1035009
west0989,989,3500,313,697160
jpwh_991,991,2678,385,660454
dwt_992,992,7876,146,1093492
sherman1,1000,1375,655,628128
saylr3,1000,1375,657,690412
sherman4,1104,1341,796,817970
plat1919,1919,15240,309,5228692
