graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond)
ibm32,32,122,15,273
ibm32,32,122,15,299
ibm32,32,122,15,290
ibm32,32,122,15,259
ibm32,32,122,15,255
ibm32,32,122,15,243
ibm32,32,122,15,217
ibm32,32,122,15,205
ibm32,32,122,15,198
ibm32,32,122,15,250
ibm32,32,122,15,193
ibm32,32,122,15,191
ibm32,32,122,15,209
ibm32,32,122,15,211
ibm32,32,122,15,210
ibm32,32,122,15,208
ibm32,32,122,15,206
ibm32,32,122,15,195
ibm32,32,122,15,189
ibm32,32,122,15,265
ibm32,32,122,14,260
ibm32,32,122,15,191
ibm32,32,122,13,286
ibm32,32,122,15,207
ibm32,32,122,14,206
ibm32,32,122,15,199
ibm32,32,122,15,185
ibm32,32,122,15,226
ibm32,32,122,15,217
ibm32,32,122,15,203
