graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond)
mbeacxc,492,42090,13,157604
mbeacxc,492,42090,13,126352
mbeacxc,492,42090,13,139375
mbeacxc,492,42090,13,128633
mbeacxc,492,42090,13,142575
mbeacxc,492,42090,12,262006
mbeacxc,492,42090,13,128430
mbeacxc,492,42090,13,141672
mbeacxc,492,42090,13,142538
mbeacxc,492,42090,12,185453
mbeacxc,492,42090,13,140846
mbeacxc,492,42090,13,147483
mbeacxc,492,42090,13,149195
mbeacxc,492,42090,13,116855
mbeacxc,492,42090,13,152831
mbeacxc,492,42090,12,260060
mbeacxc,492,42090,13,147239
mbeacxc,492,42090,13,133932
mbeacxc,492,42090,13,148452
mbeacxc,492,42090,13,138477
mbeacxc,492,42090,13,170657
mbeacxc,492,42090,13,144497
mbeacxc,492,42090,13,134467
mbeacxc,492,42090,12,305532
mbeacxc,492,42090,12,247261
mbeacxc,492,42090,13,124131
mbeacxc,492,42090,13,144656
mbeacxc,492,42090,13,138416
mbeacxc,492,42090,13,139779
mbeacxc,492,42090,12,234506
