graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond)
impcol_e,225,1187,56,55004
impcol_e,225,1187,56,39669
impcol_e,225,1187,56,44432
impcol_e,225,1187,55,37950
impcol_e,225,1187,60,40977
impcol_e,225,1187,56,40344
impcol_e,225,1187,55,39230
impcol_e,225,1187,56,40610
impcol_e,225,1187,55,40726
impcol_e,225,1187,55,36713
impcol_e,225,1187,61,37485
impcol_e,225,1187,56,40325
impcol_e,225,1187,55,40888
impcol_e,225,1187,55,34274
impcol_e,225,1187,60,39495
impcol_e,225,1187,55,39817
impcol_e,225,1187,56,40017
impcol_e,225,1187,56,45262
impcol_e,225,1187,52,42329
impcol_e,225,1187,56,41721
impcol_e,225,1187,55,39678
impcol_e,225,1187,56,39507
impcol_e,225,1187,61,41404
impcol_e,225,1187,54,40122
impcol_e,225,1187,61,39870
impcol_e,225,1187,56,42010
impcol_e,225,1187,58,44205
impcol_e,225,1187,55,39728
impcol_e,225,1187,55,41555
impcol_e,225,1187,59,39994
