graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond)
bfw62b,62,202,33,744
bfw62b,62,202,35,802
bfw62b,62,202,37,644
bfw62b,62,202,35,650
bfw62b,62,202,36,958
bfw62b,62,202,36,730
bfw62b,62,202,35,770
bfw62b,62,202,37,717
bfw62b,62,202,33,710
bfw62b,62,202,36,834
bfw62b,62,202,35,685
bfw62b,62,202,36,735
bfw62b,62,202,37,704
bfw62b,62,202,34,990
bfw62b,62,202,34,956
bfw62b,62,202,37,707
bfw62b,62,202,36,823
bfw62b,62,202,35,759
bfw62b,62,202,36,859
bfw62b,62,202,37,691
bfw62b,62,202,35,938
bfw62b,62,202,36,722
bfw62b,62,202,37,944
bfw62b,62,202,35,821
bfw62b,62,202,35,958
bfw62b,62,202,37,709
bfw62b,62,202,35,706
bfw62b,62,202,33,669
bfw62b,62,202,37,630
bfw62b,62,202,35,852
